rank_date,date_id,country,country_code,rank,previous_rank,rank_change,total_points,previous_points,confederation,source_url
2024-10-24,id14541,Gabon,GAB,85.0,84.0,-1.0,1294.11,1292.88,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Haiti,HAI,86.0,86.0,0.0,1283.67,1278.56,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Uganda,UGA,87.0,90.0,3.0,1269.79,1257.64,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Equatorial Guinea,EQG,88.0,94.0,6.0,1266.68,1250.57,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Luxembourg,LUX,89.0,87.0,-2.0,1262.08,1261.95,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Curaçao,CUW,90.0,88.0,-2.0,1260.87,1261.38,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,New Zealand,NZL,91.0,95.0,4.0,1258.11,1247.08,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,China PR,CHN,92.0,91.0,-1.0,1257.29,1253.77,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Syria,SYR,93.0,92.0,-1.0,1252.19,1252.91,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Zambia,ZAM,94.0,93.0,-1.0,1251.84,1252.79,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Benin,BEN,95.0,89.0,-6.0,1250.97,1257.69,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Thailand,THA,96.0,100.0,4.0,1231.75,1223.06,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Belarus,BLR,97.0,97.0,0.0,1231.1,1229.07,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Mozambique,MOZ,98.0,99.0,1.0,1229.01,1226.03,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Armenia,ARM,99.0,96.0,-3.0,1222.74,1230.43,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Palestine,PLE,100.0,98.0,-2.0,1218.43,1228.99,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Kosovo,KOS,101.0,104.0,3.0,1218.22,1205.96,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Trinidad and Tobago,TRI,102.0,101.0,-1.0,1214.81,1213.25,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Kyrgyz Republic,KGZ,103.0,106.0,3.0,1207.08,1201.11,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Guatemala,GUA,104.0,107.0,3.0,1201.35,1200.43,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Tajikistan,TJK,105.0,103.0,-2.0,1196.98,1208.01,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Kenya,KEN,106.0,102.0,-4.0,1195.36,1208.96,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Kazakhstan,KAZ,107.0,109.0,2.0,1186.46,1193.21,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Comoros,COM,108.0,118.0,10.0,1185.98,1159.64,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Madagascar,MAD,109.0,108.0,-1.0,1180.0,1196.56,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Sudan,SDN,110.0,120.0,10.0,1176.2,1154.5,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Korea DPR,PRK,111.0,111.0,0.0,1175.14,1183.02,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Tanzania,TAN,112.0,110.0,-2.0,1173.84,1188.24,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Namibia,NAM,113.0,105.0,-8.0,1173.81,1201.3,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Mauritania,MTN,114.0,112.0,-2.0,1168.44,1179.04,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Lebanon,LBN,115.0,114.0,-1.0,1167.49,1167.49,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Guinea-Bissau,GNB,116.0,115.0,-1.0,1166.34,1166.02,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Zimbabwe,ZIM,117.0,124.0,7.0,1162.48,1134.99,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Azerbaijan,AZE,118.0,113.0,-5.0,1161.8,1173.15,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Vietnam,VIE,119.0,116.0,-3.0,1161.11,1161.38,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Congo,CGO,120.0,117.0,-3.0,1159.42,1160.33,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Sierra Leone,SLE,121.0,125.0,4.0,1149.81,1134.26,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Libya,LBY,122.0,121.0,-1.0,1148.7,1153.97,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Togo,TOG,123.0,119.0,-4.0,1147.91,1158.81,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Estonia,EST,124.0,122.0,-2.0,1145.52,1140.39,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,India,IND,125.0,126.0,1.0,1133.78,1133.52,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Rwanda,RWA,126.0,130.0,4.0,1130.04,1123.32,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Cyprus,CYP,127.0,123.0,-4.0,1127.51,1137.06,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,The Gambia,GAM,128.0,135.0,7.0,1125.62,1109.05,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Central African Republic,CTA,129.0,128.0,-1.0,1125.26,1130.7,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Indonesia,IDN,130.0,129.0,-1.0,1118.87,1124.17,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Niger,NIG,131.0,127.0,-4.0,1114.73,1132.39,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Nicaragua,NCA,132.0,131.0,-1.0,1114.28,1118.04,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Malaysia,MAS,133.0,132.0,-1.0,1113.92,1117.64,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Malawi,MWI,134.0,133.0,-1.0,1111.16,1117.42,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Kuwait,KUW,135.0,134.0,-1.0,1106.42,1111.62,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Suriname,SUR,136.0,138.0,2.0,1105.29,1094.39,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Latvia,LVA,137.0,137.0,0.0,1093.82,1097.98,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Faroe Islands,FRO,138.0,140.0,2.0,1091.52,1089.51,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Burundi,BDI,139.0,136.0,-3.0,1089.49,1101.79,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Botswana,BOT,140.0,147.0,7.0,1088.45,1050.15,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Lithuania,LTU,141.0,139.0,-2.0,1082.36,1090.89,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Dominican Republic,DOM,142.0,146.0,4.0,1071.88,1057.75,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,St Kitts and Nevis,SKN,143.0,141.0,-2.0,1069.25,1068.25,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Turkmenistan,TKM,144.0,142.0,-2.0,1065.42,1065.42,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Philippines,PHI,145.0,148.0,3.0,1053.09,1050.03,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Fiji,FIJ,146.0,150.0,4.0,1051.41,1038.29,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Solomon Islands,SOL,147.0,144.0,-3.0,1050.99,1064.11,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Ethiopia,ETH,148.0,145.0,-3.0,1049.28,1063.44,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Liberia,LBR,149.0,143.0,-6.0,1048.86,1064.97,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Moldova,MDA,150.0,149.0,-1.0,1040.83,1042.81,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Afghanistan,AFG,151.0,152.0,1.0,1034.37,1034.37,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Lesotho,LES,152.0,153.0,1.0,1032.79,1034.02,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Puerto Rico,PUR,153.0,154.0,1.0,1021.62,1021.62,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Yemen,YEM,154.0,155.0,1.0,1021.24,1021.24,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,New Caledonia,NCL,155.0,160.0,5.0,1020.83,1008.92,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Antigua and Barbuda,ATG,156.0,151.0,-5.0,1020.58,1034.71,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Vanuatu,VAN,157.0,162.0,5.0,1015.52,1005.49,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,"Hong Kong, China",HKG,158.0,157.0,-1.0,1015.1,1017.66,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Tahiti,TAH,159.0,158.0,-1.0,1009.52,1016.83,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Eswatini,SWZ,160.0,159.0,-1.0,1009.19,1012.17,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Guyana,GUY,161.0,156.0,-5.0,1008.68,1019.99,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Singapore,SGP,162.0,161.0,-1.0,1008.26,1008.26,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Maldives,MDV,163.0,163.0,0.0,1003.48,1003.48,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,St Lucia,LCA,164.0,164.0,0.0,997.86,997.86,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Myanmar,MYA,165.0,167.0,2.0,990.98,988.98,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Cuba,CUB,166.0,165.0,-1.0,990.18,991.73,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Bermuda,BER,167.0,170.0,3.0,986.53,973.34,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Chinese Taipei,TPE,168.0,166.0,-2.0,985.66,991.34,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Malta,MLT,169.0,171.0,2.0,980.5,971.89,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Andorra,AND,170.0,169.0,-1.0,977.96,981.7,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Papua New Guinea,PNG,171.0,168.0,-3.0,972.32,984.23,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,South Sudan,SSD,172.0,172.0,0.0,955.67,967.83,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Barbados,BRB,173.0,175.0,2.0,955.21,944.1,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,St Vincent and the Grenadines,VIN,174.0,174.0,0.0,954.86,945.8,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
2024-10-24,id14541,Grenada,GRN,175.0,173.0,-2.0,947.22,946.7,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14541
