rank_date,date_id,country,country_code,rank,previous_rank,rank_change,total_points,previous_points,confederation,source_url
2023-09-21,id14142,Malaysia,MAS,134,136,2,1094.9,1091.57,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Kuwait,KUW,135,137,2,1093.38,1090.42,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Latvia,LVA,136,134,-2,1089.99,1096.19,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Antigua and Barbuda,ATG,137,132,-5,1089.3,1107.51,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Nicaragua,NCA,138,141,3,1089.02,1076.11,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Rwanda,RWA,139,139,0,1087.03,1089.46,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Turkmenistan,TKM,140,138,-2,1086.12,1089.77,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Burundi,BDI,141,140,-1,1080.43,1085.06,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Ethiopia,ETH,142,142,0,1072.54,1074.47,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Lithuania,LTU,143,144,1,1072.21,1069.97,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Eswatini,SWZ,144,146,2,1065.69,1058.19,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Suriname,SUR,145,143,-2,1063.06,1073.57,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,St Kitts and Nevis,SKN,146,145,-1,1058.06,1066.81,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Indonesia,IDN,147,150,3,1052.87,1047.46,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,"Hong Kong, China",HKG,148,149,1,1052.26,1049.74,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Botswana,BOT,149,147,-2,1050.69,1054.31,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Liberia,LBR,150,148,-2,1047.85,1049.94,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Dominican Republic,DOM,151,152,1,1036.11,1036.74,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Lesotho,LES,152,151,-1,1034.18,1038.68,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Andorra,AND,153,154,1,1024.58,1022.3,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Chinese Taipei,TPE,154,153,-1,1023.66,1028.18,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Maldives,MDV,155,155,0,1021.85,1021.85,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Yemen,YEM,156,156,0,1020.37,1020.37,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Singapore,SGP,157,158,1,1016.47,1014.78,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Afghanistan,AFG,158,157,-1,1014.25,1020.32,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Moldova,MDA,159,164,5,1010.1,990.73,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Puerto Rico,PUR,160,163,3,1008.23,993.8,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Myanmar,MYA,161,160,-1,1004.46,1000.26,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Papua New Guinea,PNG,162,159,-3,1003.28,1003.28,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,New Caledonia,NCL,163,161,-2,995.58,995.58,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Tahiti,TAH,164,162,-2,995.11,995.11,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Guyana,GUY,165,168,3,994.45,981.69,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,St Lucia,LCA,166,170,4,987.66,978.91,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,South Sudan,SSD,167,167,0,986.56,983.35,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Vanuatu,VAN,168,165,-3,986.44,986.44,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Cuba,CUB,169,172,3,981.15,968.29,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Fiji,FIJ,170,169,-1,980.48,980.48,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Malta,MLT,171,171,0,972.02,972.86,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Barbados,BRB,172,166,-6,969.91,984.05,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Grenada,GRN,173,174,1,959.17,960.77,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Bermuda,BER,174,173,-1,958.48,966.27,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Nepal,NEP,175,175,0,953.85,958.05,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,St Vincent and the Grenadines,VIN,176,178,2,953.6,938.28,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Cambodia,CAM,177,176,-1,948.64,942.97,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Mauritius,MRI,178,180,2,942.64,936.09,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Montserrat,MSR,179,179,0,939.88,938.02,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Belize,BLZ,180,177,-3,932.44,939.96,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Chad,CHA,181,181,0,930.22,930.22,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Dominica,DMA,182,184,2,911.33,904.88,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Mongolia,MNG,183,183,0,908.71,908.71,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Bhutan,BHU,184,185,1,905.78,900.65,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Macau,MAC,185,182,-3,903.89,913.68,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Laos,LAO,186,187,1,899.58,899.58,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Cook Islands,COK,187,188,1,899.33,899.33,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,São Tomé and Príncipe,STP,188,186,-2,897.69,900.07,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Bangladesh,BAN,189,189,0,894.23,892.44,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
2023-09-21,id14142,Djibouti,DJI,190,191,1,889.2,889.2,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14142
