rank_date,date_id,country,country_code,rank,previous_rank,rank_change,total_points,previous_points,confederation,source_url
2024-02-15,id14289,Argentina,ARG,1.0,1.0,0.0,1855.2,1855.2,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,France,FRA,2.0,2.0,0.0,1845.44,1845.44,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,England,ENG,3.0,3.0,0.0,1800.05,1800.05,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Belgium,BEL,4.0,4.0,0.0,1798.46,1798.46,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Brazil,BRA,5.0,5.0,0.0,1784.09,1784.09,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Netherlands,NED,6.0,6.0,0.0,1745.48,1745.48,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Portugal,POR,7.0,7.0,0.0,1745.06,1745.06,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Spain,ESP,8.0,8.0,0.0,1732.64,1732.64,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Italy,ITA,9.0,9.0,0.0,1718.82,1718.82,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Croatia,CRO,10.0,10.0,0.0,1717.57,1717.57,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Uruguay,URU,11.0,11.0,0.0,1665.99,1665.99,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Morocco,MAR,12.0,13.0,1.0,1663.39,1661.69,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,USA,USA,13.0,12.0,-1.0,1661.7,1665.27,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Colombia,COL,14.0,14.0,0.0,1655.29,1655.29,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Mexico,MEX,15.0,15.0,0.0,1652.7,1652.7,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Germany,GER,16.0,16.0,0.0,1631.22,1631.22,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Senegal,SEN,17.0,20.0,3.0,1620.74,1594.31,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Japan,JPN,18.0,17.0,-1.0,1614.33,1620.19,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Switzerland,SUI,19.0,18.0,-1.0,1613.44,1613.44,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,IR Iran,IRN,20.0,21.0,1.0,1608.23,1565.08,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Denmark,DEN,21.0,19.0,-2.0,1601.31,1601.31,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Korea Republic,KOR,22.0,23.0,1.0,1566.21,1550.65,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Australia,AUS,23.0,25.0,2.0,1554.82,1539.22,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Ukraine,UKR,24.0,22.0,-2.0,1553.35,1553.35,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Austria,AUT,25.0,24.0,-1.0,1546.1,1546.1,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
2024-02-15,id14289,Sweden,SWE,26.0,26.0,0.0,1531.13,1530.19,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14289
