rank_date,date_id,country,country_code,rank,previous_rank,rank_change,total_points,previous_points,confederation,source_url
2021-12-23,id13505,Belgium,BEL,1,1,0,1828.45,1828.45,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Brazil,BRA,2,2,0,1826.35,1826.35,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,France,FRA,3,3,0,1786.15,1786.15,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,England,ENG,4,4,0,1755.52,1755.52,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Argentina,ARG,5,5,0,1750.51,1750.51,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Italy,ITA,6,6,0,1740.77,1740.77,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Spain,ESP,7,7,0,1704.75,1704.75,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Portugal,POR,8,8,0,1660.25,1660.25,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Denmark,DEN,9,9,0,1654.54,1654.54,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Netherlands,NED,10,10,0,1653.73,1653.73,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,USA,USA,11,12,1,1648.51,1647.14,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Germany,GER,12,11,-1,1648.33,1648.33,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Switzerland,SUI,13,13,0,1642.83,1642.83,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Mexico,MEX,14,14,0,1638.3,1638.76,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Croatia,CRO,15,15,0,1620.74,1620.74,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Colombia,COL,16,16,0,1607.15,1607.15,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Uruguay,URU,17,17,0,1596.66,1596.66,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Sweden,SWE,18,18,0,1588.26,1588.26,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Wales,WAL,19,19,0,1578.01,1578.01,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Senegal,SEN,20,20,0,1561.68,1561.68,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,IR Iran,IRN,21,21,0,1557.58,1557.58,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Peru,PER,22,22,0,1551.15,1551.15,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Serbia,SRB,23,23,0,1547.38,1547.38,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Chile,CHI,24,24,0,1543.42,1541.33,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Ukraine,UKR,25,25,0,1535.08,1535.08,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Japan,JPN,26,26,0,1531.53,1531.53,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Poland,POL,27,27,0,1530.62,1530.62,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Morocco,MAR,28,28,0,1529.93,1525.5,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Algeria,ALG,29,32,3,1516.51,1508.54,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Tunisia,TUN,30,29,-1,1512.72,1512.13,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Austria,AUT,31,30,-1,1511.56,1511.56,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Czech Republic,CZE,32,31,-1,1510.42,1510.42,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Korea Republic,KOR,33,33,0,1507.24,1507.24,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Russia,RUS,34,34,0,1493.42,1493.42,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Australia,AUS,35,35,0,1484.88,1484.88,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Nigeria,NGA,36,36,0,1478.78,1478.78,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Turkey,TUR,37,37,0,1472.72,1472.72,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Scotland,SCO,38,38,0,1471.82,1471.82,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Hungary,HUN,39,39,0,1465.62,1465.62,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Canada,CAN,40,40,0,1462.32,1462.32,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Norway,NOR,41,41,0,1455.43,1455.43,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Slovakia,SVK,42,42,0,1455.36,1455.36,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Paraguay,PAR,43,43,0,1454.52,1454.52,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Romania,ROU,44,44,0,1453.18,1453.18,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Egypt,EGY,45,45,0,1451.77,1449.51,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Ecuador,ECU,46,46,0,1448.27,1448.74,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Republic of Ireland,IRL,47,47,0,1444.29,1444.29,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Qatar,QAT,48,51,3,1437.91,1431.01,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Costa Rica,CRC,49,49,0,1437.43,1437.43,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Cameroon,CMR,50,50,0,1437.35,1437.35,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Saudi Arabia,KSA,51,48,-3,1434.71,1441.17,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Ghana,GHA,52,52,0,1428.97,1428.97,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Mali,MLI,53,53,0,1427.98,1427.98,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Northern Ireland,NIR,54,54,0,1424.97,1424.97,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Greece,GRE,55,55,0,1421.99,1421.99,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Côte d'Ivoire,CIV,56,56,0,1417.86,1417.86,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Jamaica,JAM,57,57,0,1412.13,1412.13,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Finland,FIN,58,58,0,1411.77,1411.77,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Venezuela,VEN,59,59,0,1409.14,1409.14,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Burkina Faso,BFA,60,60,0,1397.64,1397.64,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Bosnia and Herzegovina,BIH,61,61,0,1391.19,1392.56,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Iceland,ISL,62,62,0,1385.21,1385.21,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Panama,PAN,63,63,0,1379.34,1379.34,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Congo DR,COD,64,64,0,1375.64,1375.64,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Slovenia,SVN,65,65,0,1375.42,1375.42,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Albania,ALB,66,66,0,1374.98,1374.98,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,North Macedonia,MKD,67,67,0,1367.23,1367.23,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,South Africa,RSA,68,68,0,1358.24,1358.24,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,United Arab Emirates,UAE,69,70,1,1350.39,1350.41,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,El Salvador,SLV,70,69,-1,1349.47,1350.63,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Bulgaria,BUL,71,71,0,1345.47,1345.47,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Montenegro,MNE,72,72,0,1342.89,1342.89,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Cabo Verde,CPV,73,73,0,1339.48,1339.48,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,China PR,CHN,74,74,0,1337.33,1337.33,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Iraq,IRQ,75,75,0,1333.03,1335.58,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Honduras,HON,76,76,0,1332.16,1332.16,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Bolivia,BOL,77,77,0,1324.21,1324.21,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Israel,ISR,78,79,1,1306.7,1306.7,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Oman,OMA,79,78,-1,1306.01,1307.09,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Curaçao,CUW,80,80,0,1298.39,1298.39,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Guinea,GUI,81,81,0,1298.32,1298.32,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Uganda,UGA,82,82,0,1285.28,1285.28,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Benin,BEN,83,83,0,1282.53,1282.53,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Uzbekistan,UZB,84,84,0,1274.58,1274.58,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Georgia,GEO,85,86,1,1269.24,1269.24,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Syria,SYR,86,85,-1,1268.54,1269.96,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Haiti,HAI,87,87,0,1268.05,1268.05,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Zambia,ZAM,88,88,0,1264.64,1264.64,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Gabon,GAB,89,89,0,1262.0,1262.0,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Jordan,JOR,90,91,1,1255.69,1252.95,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Bahrain,BHR,91,90,-1,1252.19,1255.75,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Armenia,ARM,92,92,0,1242.24,1242.24,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Luxembourg,LUX,93,93,0,1236.45,1236.45,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Belarus,BLR,94,95,1,1233.43,1233.43,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Lebanon,LBN,95,94,-1,1233.0,1233.76,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Kyrgyz Republic,KGZ,96,96,0,1228.69,1228.69,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Congo,CGO,97,97,0,1221.4,1221.4,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Vietnam,VIE,98,99,1,1212.54,1209.22,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Palestine,PLE,99,98,-1,1208.9,1211.32,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Trinidad and Tobago,TRI,100,100,0,1207.94,1207.94,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Madagascar,MAD,101,101,0,1205.61,1205.61,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Kenya,KEN,102,102,0,1202.26,1202.26,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Mauritania,MTN,103,103,0,1190.26,1190.23,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,India,IND,104,104,0,1182.75,1182.75,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Cyprus,CYP,105,105,0,1178.65,1178.65,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Guinea-Bissau,GNB,106,106,0,1177.14,1177.14,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Estonia,EST,107,107,0,1176.5,1176.5,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Sierra Leone,SLE,108,108,0,1174.12,1174.12,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Korea DPR,PRK,109,109,0,1169.96,1169.96,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,New Zealand,NZL,110,110,0,1165.81,1165.81,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Kosovo,KOS,111,111,0,1163.05,1163.05,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Namibia,NAM,112,112,0,1162.93,1162.93,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Niger,NIG,113,113,0,1158.39,1158.39,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Equatorial Guinea,EQG,114,114,0,1156.78,1156.78,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Thailand,THA,115,118,3,1156.16,1148.63,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Tajikistan,TJK,116,115,-1,1152.56,1152.56,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Libya,LBY,117,116,-1,1151.06,1151.06,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Mozambique,MOZ,118,117,-1,1151.0,1151.0,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Kazakhstan,KAZ,119,119,0,1140.71,1140.71,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Azerbaijan,AZE,120,120,0,1139.02,1139.02,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Zimbabwe,ZIM,121,121,0,1138.44,1138.44,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Guatemala,GUA,122,122,0,1138.4,1138.4,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Faroe Islands,FRO,123,123,0,1136.99,1136.99,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Togo,TOG,124,125,1,1133.24,1133.24,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Sudan,SDN,125,124,-1,1131.74,1135.89,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Angola,ANG,126,127,1,1131.72,1131.72,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Antigua and Barbuda,ATG,127,128,1,1131.07,1131.07,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Philippines,PHI,128,126,-2,1129.91,1131.93,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Malawi,MWI,129,129,0,1127.21,1127.21,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Central African Republic,CTA,130,130,0,1127.2,1127.2,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Tanzania,TAN,131,131,0,1118.76,1118.76,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Comoros,COM,132,132,0,1117.65,1117.65,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Turkmenistan,TKM,133,133,0,1117.6,1117.6,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Latvia,LVA,134,134,0,1100.03,1100.03,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Rwanda,RWA,135,135,0,1095.34,1095.34,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Lithuania,LTU,136,136,0,1091.77,1091.77,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Ethiopia,ETH,137,137,0,1087.89,1087.89,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,St. Kitts and Nevis,SKN,138,138,0,1077.76,1077.76,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Suriname,SUR,139,139,0,1077.57,1077.57,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Burundi,BDI,140,140,0,1075.82,1075.82,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Solomon Islands,SOL,141,141,0,1072.78,1072.78,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Kuwait,KUW,142,142,0,1064.02,1064.02,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Nicaragua,NCA,143,143,0,1062.21,1062.21,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Liberia,LBR,144,144,0,1058.28,1058.28,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Lesotho,LES,145,145,0,1057.62,1057.62,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Eswatini,SWZ,146,146,0,1054.14,1054.14,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Hong Kong,HKG,147,147,0,1053.39,1053.39,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
2021-12-23,id13505,Botswana,BOT,148,149,1,1051.59,1051.59,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id13505
