rank_date,date_id,country,country_code,rank,previous_rank,rank_change,total_points,previous_points,confederation,source_url
2023-07-20,id14079,Peru,PER,21,21,0,1561.2,1561.2,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,IR Iran,IRN,22,22,0,1556.59,1556.59,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Sweden,SWE,23,23,0,1547.11,1547.11,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Ukraine,UKR,24,24,0,1541.25,1541.25,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Serbia,SRB,25,25,0,1539.03,1539.03,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Poland,POL,26,26,0,1536.99,1536.99,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Australia,AUS,27,27,0,1530.45,1530.45,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Korea Republic,KOR,28,28,0,1529.3,1529.3,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Austria,AUT,29,29,0,1528.06,1528.06,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Scotland,SCO,30,30,0,1520.24,1520.24,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Tunisia,TUN,31,31,0,1516.66,1516.66,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Chile,CHI,32,32,0,1511.31,1511.31,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Algeria,ALG,33,33,0,1511.23,1511.23,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Egypt,EGY,34,34,0,1509.89,1509.89,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Wales,WAL,35,35,0,1506.04,1506.04,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Hungary,HUN,36,36,0,1504.57,1504.57,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Czechia,CZE,37,37,0,1503.69,1503.69,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Russia,RUS,38,38,0,1495.53,1495.53,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Nigeria,NGA,39,39,0,1486.48,1486.48,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Ecuador,ECU,40,40,0,1486.47,1486.47,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Türkiye,TUR,41,41,0,1484.47,1484.47,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Cameroon,CMR,42,43,1,1470.97,1470.97,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Canada,CAN,43,45,2,1458.58,1454.12,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Norway,NOR,44,44,0,1458.47,1458.47,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Panama,PAN,45,57,12,1453.94,1399.23,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Costa Rica,CRC,46,42,-4,1453.56,1478.3,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Slovakia,SVK,47,46,-1,1447.05,1447.05,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Romania,ROU,48,47,-1,1443.98,1443.98,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Paraguay,PAR,49,48,-1,1442.64,1442.64,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Greece,GRE,50,49,-1,1441.06,1441.06,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Mali,MLI,51,50,-1,1438.01,1438.01,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Côte d'Ivoire,CIV,52,51,-1,1433.38,1433.38,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Republic of Ireland,IRL,53,52,-1,1426.26,1426.26,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Saudi Arabia,KSA,54,53,-1,1421.46,1421.46,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Finland,FIN,55,54,-1,1419.47,1419.47,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Burkina Faso,BFA,56,55,-1,1419.18,1419.18,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Venezuela,VEN,57,56,-1,1417.23,1417.23,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Jamaica,JAM,58,63,5,1409.73,1367.83,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Qatar,QAT,59,58,-1,1395.57,1393.52,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Ghana,GHA,60,59,-1,1391.13,1391.13,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Slovenia,SVN,61,60,-1,1391.04,1391.04,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Bosnia and Herzegovina,BIH,62,61,-1,1381.1,1381.1,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,South Africa,RSA,63,62,-1,1368.25,1369.49,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Northern Ireland,NIR,64,64,0,1361.17,1361.17,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Albania,ALB,65,65,0,1357.39,1357.39,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Cabo Verde,CPV,66,66,0,1354.65,1354.65,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Iceland,ISL,67,67,0,1352.98,1352.98,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,North Macedonia,MKD,68,68,0,1350.53,1350.53,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Congo DR,COD,69,69,0,1350.11,1350.11,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Iraq,IRQ,70,70,0,1345.21,1345.21,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Montenegro,MNE,71,71,0,1343.45,1343.45,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,United Arab Emirates,UAE,72,72,0,1336.28,1336.28,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Oman,OMA,73,73,0,1332.45,1332.45,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Uzbekistan,UZB,74,74,0,1327.58,1327.58,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,El Salvador,SLV,75,76,1,1325.47,1317.64,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Israel,ISR,76,75,-1,1323.81,1323.81,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Bulgaria,BUL,77,77,0,1315.48,1315.48,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Georgia,GEO,78,78,0,1312.8,1312.8,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Honduras,HON,79,81,2,1309.23,1296.42,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,China PR,CHN,80,79,-1,1304.78,1304.78,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Guinea,GUI,81,80,-1,1296.75,1296.75,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Jordan,JOR,82,82,0,1296.26,1296.26,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Bolivia,BOL,83,83,0,1295.09,1295.09,CONMEBOL,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Zambia,ZAM,84,84,0,1293.77,1290.2,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Gabon,GAB,85,85,0,1285.25,1285.25,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Bahrain,BHR,86,86,0,1282.05,1282.05,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Haiti,HAI,87,87,0,1272.64,1275.96,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Curaçao,CUW,88,88,0,1267.87,1267.87,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Luxembourg,LUX,89,89,0,1262.72,1262.72,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Armenia,ARM,90,90,0,1252.6,1252.6,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Equatorial Guinea,EQG,91,91,0,1251.83,1251.83,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Uganda,UGA,92,92,0,1250.32,1250.32,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Benin,BEN,93,93,0,1248.13,1248.13,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Syria,SYR,94,94,0,1241.62,1241.62,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Vietnam,VIE,95,95,0,1238.23,1238.23,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Palestine,PLE,96,96,0,1233.02,1233.02,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Kyrgyz Republic,KGZ,97,97,0,1224.8,1224.8,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Belarus,BLR,98,98,0,1212.28,1212.28,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,India,IND,99,100,1,1208.69,1204.9,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Lebanon,LBN,100,102,2,1205.77,1201.74,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Mauritania,MTN,101,99,-2,1205.18,1205.18,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Trinidad and Tobago,TRI,102,101,-1,1199.74,1203.28,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,New Zealand,NZL,103,103,0,1199.04,1199.04,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Kazakhstan,KAZ,104,104,0,1198.24,1198.24,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Kenya,KEN,105,105,0,1191.07,1191.07,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Congo,CGO,106,106,0,1190.63,1190.63,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Guatemala,GUA,107,116,9,1186.71,1166.6,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Madagascar,MAD,108,107,-1,1186.09,1186.09,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Kosovo,KOS,109,108,-1,1179.69,1179.69,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Tajikistan,TJK,110,109,-1,1179.54,1179.54,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Estonia,EST,111,110,-1,1179.3,1179.3,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Guinea-Bissau,GNB,112,111,-1,1178.93,1178.93,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Thailand,THA,113,113,0,1174.37,1174.37,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Namibia,NAM,114,112,-2,1172.41,1175.14,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Korea DPR,PRK,115,115,0,1169.96,1169.96,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Angola,ANG,116,114,-2,1169.07,1170.76,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Mozambique,MOZ,117,117,0,1164.25,1165.85,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Cyprus,CYP,118,118,0,1163.73,1163.73,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,The Gambia,GAM,119,119,0,1159.82,1159.82,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Sierra Leone,SLE,120,120,0,1156.11,1156.11,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Azerbaijan,AZE,121,121,0,1143.22,1143.22,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Togo,TOG,122,122,0,1140.88,1140.88,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Malawi,MWI,123,126,3,1140.65,1133.17,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Tanzania,TAN,124,123,-1,1138.79,1138.79,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Zimbabwe,ZIM,125,124,-1,1138.56,1138.56,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Central African Republic,CTA,126,125,-1,1133.5,1133.5,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Libya,LBY,127,127,0,1130.75,1130.75,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Niger,NIG,128,128,0,1129.67,1129.67,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Faroe Islands,FRO,129,129,0,1126.3,1126.3,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Comoros,COM,130,130,0,1119.99,1122.82,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Sudan,SDN,131,131,0,1116.21,1116.21,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Antigua and Barbuda,ATG,132,132,0,1107.51,1107.51,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Solomon Islands,SOL,133,133,0,1097.61,1097.61,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Latvia,LVA,134,134,0,1096.19,1096.19,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Philippines,PHI,135,135,0,1095.66,1095.66,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Malaysia,MAS,136,137,1,1091.57,1091.57,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Kuwait,KUW,137,141,4,1090.42,1084.34,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Turkmenistan,TKM,138,138,0,1089.77,1089.77,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Rwanda,RWA,139,139,0,1089.46,1089.46,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Burundi,BDI,140,140,0,1085.06,1085.06,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Nicaragua,NCA,141,142,1,1076.11,1076.11,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Ethiopia,ETH,142,143,1,1074.47,1074.47,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Suriname,SUR,143,144,1,1073.57,1073.57,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Lithuania,LTU,144,145,1,1069.97,1069.97,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,St Kitts and Nevis,SKN,145,136,-9,1066.81,1092.03,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Eswatini,SWZ,146,146,0,1058.19,1058.82,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Botswana,BOT,147,147,0,1054.31,1052.37,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Liberia,LBR,148,148,0,1049.94,1049.94,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,"Hong Kong, China",HKG,149,149,0,1049.74,1049.74,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Indonesia,IDN,150,150,0,1047.46,1047.46,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Lesotho,LES,151,152,1,1038.68,1035.1,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Dominican Republic,DOM,152,151,-1,1036.74,1036.74,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Chinese Taipei,TPE,153,153,0,1028.18,1028.18,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Andorra,AND,154,155,1,1022.3,1022.3,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Maldives,MDV,155,154,-1,1021.85,1024.72,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Yemen,YEM,156,156,0,1020.37,1020.37,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Afghanistan,AFG,157,157,0,1020.32,1020.32,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Singapore,SGP,158,158,0,1014.78,1014.78,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Papua New Guinea,PNG,159,159,0,1003.28,1003.28,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Myanmar,MYA,160,160,0,1000.26,1000.26,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,New Caledonia,NCL,161,161,0,995.58,995.58,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Tahiti,TAH,162,162,0,995.11,995.11,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Puerto Rico,PUR,163,163,0,993.8,993.8,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Moldova,MDA,164,164,0,990.73,990.73,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Vanuatu,VAN,165,165,0,986.44,986.44,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Barbados,BRB,166,167,1,984.05,984.05,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,South Sudan,SSD,167,168,1,983.35,983.35,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Guyana,GUY,168,169,1,981.69,981.69,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Fiji,FIJ,169,170,1,980.48,980.48,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,St Lucia,LCA,170,171,1,978.91,978.91,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Malta,MLT,171,172,1,972.86,972.86,UEFA,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Cuba,CUB,172,166,-6,968.29,984.84,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Bermuda,BER,173,173,0,966.27,966.27,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Grenada,GRN,174,174,0,960.77,960.77,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Nepal,NEP,175,175,0,958.05,959.36,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Cambodia,CAM,176,176,0,942.97,942.97,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Belize,BLZ,177,177,0,939.96,939.96,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,St Vincent and the Grenadines,VIN,178,178,0,938.28,938.28,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Montserrat,MSR,179,179,0,938.02,938.02,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Mauritius,MRI,180,180,0,936.09,936.03,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Chad,CHA,181,181,0,930.22,930.22,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Macau,MAC,182,182,0,913.68,913.68,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Mongolia,MNG,183,183,0,908.71,908.71,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Dominica,DMA,184,185,1,904.88,904.88,CONCACAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Bhutan,BHU,185,184,-1,900.65,906.36,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,São Tomé and Príncipe,STP,186,187,1,900.07,900.07,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Laos,LAO,187,188,1,899.58,899.58,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Cook Islands,COK,188,189,1,899.33,899.33,OFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Bangladesh,BAN,189,192,3,892.44,889.5,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Brunei Darussalam,BRU,190,191,1,891.12,891.12,AFC,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
2023-07-20,id14079,Djibouti,DJI,191,193,2,889.2,889.2,CAF,https://inside.fifa.com/fifa-world-ranking/men?dateId=id14079
