,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,is_world_cup,is_qualifier,match_id,home_rank_date_used,home_rank,home_previous_rank,home_rank_change,home_total_points,home_previous_points,away_rank_date_used,away_rank,away_previous_rank,away_rank_change,away_total_points,away_previous_points,rank_advantage,points_diff,home_elo,away_elo,elo_advantage,result,home_form_sma3,home_form_sma5,home_form_sma7,home_form_ema50,home_form_ema33,home_form_ema25,away_form_sma3,away_form_sma5,away_form_sma7,away_form_ema50,away_form_ema33,away_form_ema25,form_diff_sma3,form_diff_sma5,form_diff_sma7,form_diff_ema50,form_diff_ema33,form_diff_ema25
304,2024-03-21,United Arab Emirates,Yemen,2.0,1.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,0,2024,0,1,305,2024-02-15,69.0,64.0,-5.0,1355.55,1364.46,2024-02-15,151.0,152.0,1.0,1027.94,1027.94,82.0,327.6099999999999,1531.0,1099.0,432.0,1,0.3333333333333333,0.2,-0.14285714285714285,-0.171875,-0.010516689529035136,0.0814208984375,0.0,0.25,0.25,0.375,0.40740740740740744,0.484375,0.3333333333333333,-0.04999999999999999,-0.39285714285714285,-0.546875,-0.41792409693644256,-0.4029541015625
305,2024-03-21,Bahrain,Nepal,5.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,0,2024,0,1,306,2024-02-15,82.0,86.0,4.0,1297.32,1277.29,2024-02-15,175.0,175.0,0.0,948.05,948.05,93.0,349.27,1466.0,912.0,554.0,1,-0.3333333333333333,-0.2,-0.2,-0.375,-0.1604938271604937,0.0078125,-0.3333333333333333,-0.25,-0.25,-0.625,-0.40740740740740733,-0.296875,0.0,0.04999999999999999,0.04999999999999999,0.25,0.24691358024691362,0.3046875
306,2024-03-21,Saudi Arabia,Tajikistan,1.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,0,2024,0,1,307,2024-02-15,53.0,56.0,3.0,1441.4,1421.06,2024-02-15,99.0,106.0,7.0,1218.89,1195.07,46.0,222.51,1586.0,1321.0,265.0,1,0.3333333333333333,0.6,0.42857142857142855,0.2255859375,0.3334104820666829,0.3715728521347046,-0.3333333333333333,-0.25,-0.25,-0.625,-0.40740740740740733,-0.296875,0.6666666666666666,0.85,0.6785714285714286,0.8505859375,0.7408178894740902,0.6684478521347046
307,2024-03-21,Pakistan,Jordan,0.0,3.0,FIFA World Cup qualification,Islamabad,Pakistan,0,2024,0,1,308,2024-02-15,195.0,195.0,0.0,856.54,856.54,2024-02-15,70.0,87.0,17.0,1343.6,1272.63,-125.0,-487.06,819.0,1503.0,-684.0,-1,-0.3333333333333333,-0.25,-0.25,-0.625,-0.40740740740740733,-0.296875,0.3333333333333333,0.2,0.2857142857142857,-0.08984375,0.07971345831428138,0.1156158447265625,-0.6666666666666666,-0.45,-0.5357142857142857,-0.53515625,-0.4871208657216887,-0.4124908447265625
308,2024-03-21,Iraq,Philippines,1.0,0.0,FIFA World Cup qualification,Basra,Iraq,0,2024,0,1,309,2024-02-15,59.0,63.0,4.0,1409.44,1365.98,2024-02-15,139.0,140.0,1.0,1086.17,1086.17,80.0,323.27,1621.0,1046.0,575.0,1,0.3333333333333333,0.6,0.5714285714285714,-0.013671875,0.23903876441599353,0.2803077697753906,-0.5,-0.5,-0.5,-0.5,-0.6666666666666667,-0.75,0.8333333333333333,1.1,1.0714285714285714,0.486328125,0.9057054310826602,1.0303077697753906
309,2024-03-21,Hong Kong,Uzbekistan,0.0,2.0,FIFA World Cup qualification,Hong Kong,Hong Kong,0,2024,0,1,310,2022-03-31,147.0,148.0,1.0,1053.39,1053.39,2024-02-15,66.0,68.0,2.0,1376.5,1345.26,-81.0,-323.1099999999999,1122.0,1643.0,-521.0,-1,-0.6666666666666666,-0.4,-0.4,-0.625,-0.3827160493827159,-0.1796875,0.3333333333333333,0.4,0.42857142857142855,0.328125,0.4087791495198903,0.470947265625,-1.0,-0.8,-0.8285714285714285,-0.953125,-0.7914951989026062,-0.650634765625
310,2024-03-21,South Korea,Thailand,1.0,1.0,FIFA World Cup qualification,Seoul,South Korea,0,2024,0,1,311,2024-02-15,22.0,23.0,1.0,1566.21,1550.65,2024-02-15,101.0,113.0,12.0,1206.72,1176.75,79.0,359.49,1799.0,1431.0,368.0,0,0.0,0.0,0.2857142857142857,-0.22412109375,-0.025989087531196556,0.07019451260566711,0.0,-0.25,-0.25,-0.5,-0.4814814814814815,-0.53125,0.0,0.25,0.5357142857142857,0.27587890625,0.45549239395028496,0.6014445126056671
311,2024-03-21,Oman,Malaysia,2.0,0.0,FIFA World Cup qualification,Muscat,Oman,0,2024,0,1,312,2024-02-15,80.0,74.0,-6.0,1307.6,1324.89,2024-02-15,132.0,130.0,-2.0,1110.17,1122.87,52.0,197.42999999999984,1518.0,1291.0,227.0,1,-0.3333333333333333,0.2,0.0,-0.546875,-0.3305898491083676,-0.290283203125,0.0,0.25,0.25,0.0,0.22222222222222235,0.375,-0.3333333333333333,-0.04999999999999999,-0.25,-0.546875,-0.55281207133059,-0.665283203125
312,2024-03-21,Taiwan,Kyrgyzstan,0.0,2.0,FIFA World Cup qualification,Taipei,Taiwan,0,2024,0,1,313,2024-02-15,153.0,154.0,1.0,1023.93,1023.93,2024-02-15,104.0,98.0,-6.0,1196.97,1224.14,-49.0,-173.04000000000008,927.0,1253.0,-326.0,-1,-0.3333333333333333,0.0,0.0,-0.5,-0.11111111111111091,0.125,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.5,-0.5555555555555556,-0.625,0.0,0.3333333333333333,0.3333333333333333,0.0,0.44444444444444464,0.75
313,2024-03-21,Singapore,China PR,2.0,2.0,FIFA World Cup qualification,Kallang,Singapore,0,2024,0,1,314,2024-02-15,156.0,156.0,0.0,1020.5,1020.5,2024-02-15,88.0,79.0,-9.0,1273.78,1299.49,-68.0,-253.28,1132.0,1475.0,-343.0,0,-0.3333333333333333,0.0,0.0,-0.5,-0.11111111111111091,0.125,-0.3333333333333333,-0.4,-0.5714285714285714,-0.71875,-0.6378600823045267,-0.6396484375,0.0,0.4,0.5714285714285714,0.21875,0.5267489711934158,0.7646484375
314,2024-03-21,Japan,North Korea,1.0,0.0,FIFA World Cup qualification,Tokyo,Japan,0,2024,0,1,315,2024-02-15,18.0,17.0,-1.0,1614.33,1620.19,2024-02-15,114.0,116.0,2.0,1168.12,1168.12,96.0,446.21,1905.0,1379.0,526.0,1,0.3333333333333333,0.2,0.42857142857142855,-0.131103515625,0.09509804475002882,0.20759040117263794,0.0,0.0,0.0,0.0,-0.3333333333333335,-0.5,0.3333333333333333,0.2,0.42857142857142855,-0.131103515625,0.4284313780833623,0.7075904011726379
315,2024-03-21,Myanmar,Syria,1.0,1.0,FIFA World Cup qualification,Yangon,Myanmar,0,2024,0,1,316,2024-02-15,162.0,162.0,0.0,1000.46,1000.46,2024-02-15,89.0,91.0,2.0,1265.51,1245.27,-73.0,-265.04999999999995,928.0,1423.0,-495.0,0,-0.6666666666666666,-0.25,-0.25,-0.625,-0.2592592592592591,-0.015625,-0.3333333333333333,-0.2,0.0,-0.28125,-0.28440786465477824,-0.3028564453125,-0.3333333333333333,-0.04999999999999999,-0.25,-0.34375,0.025148605395519164,0.2872314453125
316,2024-03-21,Afghanistan,India,0.0,0.0,FIFA World Cup qualification,Abha,Saudi Arabia,1,2024,0,1,317,2024-02-15,158.0,158.0,0.0,1017.68,1017.68,2024-02-15,117.0,102.0,-15.0,1165.17,1200.8,-41.0,-147.49000000000012,1082.0,1240.0,-158.0,0,-0.3333333333333333,0.0,0.0,-0.5,-0.11111111111111091,0.125,-1.0,-0.5,-0.5,-0.75,-0.4074074074074072,-0.15625,0.6666666666666667,0.5,0.5,0.25,0.2962962962962963,0.28125
317,2024-03-21,Qatar,Kuwait,3.0,0.0,FIFA World Cup qualification,Doha,Qatar,0,2024,0,1,318,2024-02-15,37.0,58.0,21.0,1499.34,1407.3,2024-02-15,137.0,136.0,-1.0,1094.05,1098.07,100.0,405.29,1534.0,1385.0,149.0,1,0.6666666666666666,0.8,0.8571428571428571,0.87109375,0.799827262104354,0.7092056274414062,0.0,0.0,0.0,0.0,-0.3333333333333335,-0.5,0.6666666666666666,0.8,0.8571428571428571,0.87109375,1.1331605954376873,1.2092056274414062
318,2024-03-21,Iran,Turkmenistan,5.0,0.0,FIFA World Cup qualification,Tehran,Iran,0,2024,0,1,319,2024-02-15,20.0,21.0,1.0,1608.23,1565.08,2024-02-15,141.0,141.0,0.0,1078.25,1078.25,121.0,529.98,1827.0,1250.0,577.0,1,0.0,0.4,0.42857142857142855,-0.137939453125,0.11320980754840779,0.22082898020744324,-0.5,-0.5,-0.5,-0.5,-0.6666666666666667,-0.75,0.5,0.9,0.9285714285714286,0.362060546875,0.7798764742150746,0.9708289802074432
319,2024-03-22,United States Virgin Islands,British Virgin Islands,1.0,1.0,FIFA World Cup qualification,Saint Croix,United States Virgin Islands,0,2024,0,1,320,2024-02-15,208.0,208.0,0.0,796.78,796.78,2024-02-15,207.0,207.0,0.0,807.57,807.57,-1.0,-10.790000000000076,633.0,658.0,-25.0,0,,,,,,,,,,,,,,,,,,
320,2024-03-22,Anguilla,Turks and Caicos Islands,0.0,0.0,FIFA World Cup qualification,The Valley,Anguilla,0,2024,0,1,321,2024-02-15,209.0,209.0,0.0,785.69,785.69,2024-02-15,206.0,206.0,0.0,818.57,818.57,-3.0,-32.879999999999995,578.0,781.0,-203.0,0,,,,,,,,,,,,,,,,,,
321,2024-03-26,Tajikistan,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,Dushanbe,Tajikistan,0,2024,0,1,322,2024-02-15,99.0,106.0,7.0,1218.89,1195.07,2024-02-15,53.0,56.0,3.0,1441.4,1421.06,-46.0,-222.51,1380.0,1586.0,-206.0,0,-1.0,-0.4,-0.4,-0.8125,-0.6049382716049382,-0.47265625,0.3333333333333333,0.6,0.7142857142857143,0.61279296875,0.5556069880444552,0.5286796391010284,-1.3333333333333333,-1.0,-1.1142857142857143,-1.42529296875,-1.1605452596493935,-1.0013358891010284
322,2024-03-26,Turks and Caicos Islands,Anguilla,1.0,1.0,FIFA World Cup qualification,Providenciales,Turks and Caicos Islands,0,2024,0,1,323,2024-02-15,206.0,206.0,0.0,818.57,818.57,2024-02-15,209.0,209.0,0.0,785.69,785.69,3.0,32.879999999999995,781.0,578.0,203.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2024-03-26,British Virgin Islands,United States Virgin Islands,0.0,0.0,FIFA World Cup qualification,Road Town,British Virgin Islands,0,2024,0,1,324,2024-02-15,207.0,207.0,0.0,807.57,807.57,2024-02-15,208.0,208.0,0.0,796.78,796.78,1.0,10.790000000000076,658.0,633.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,2024-03-26,Australia,Lebanon,5.0,0.0,FIFA World Cup qualification,Canberra,Australia,0,2024,0,1,325,2024-02-15,23.0,25.0,2.0,1554.82,1539.22,2024-02-15,115.0,107.0,-8.0,1168.07,1192.58,92.0,386.75,1784.0,1284.0,500.0,1,0.3333333333333333,0.4,0.5714285714285714,0.43288421630859375,0.4161877896963782,0.4223417830071412,-0.6666666666666666,-0.6,-0.5714285714285714,-0.8046875,-0.7238225880201189,-0.70941162109375,1.0,1.0,1.1428571428571428,1.2375717163085938,1.1400103777164972,1.1317534041008912
325,2024-03-26,Bangladesh,Palestine,0.0,1.0,FIFA World Cup qualification,Dhaka,Bangladesh,0,2024,0,1,326,2024-02-15,183.0,183.0,0.0,916.75,916.75,2024-02-15,97.0,99.0,2.0,1227.2,1217.6,-86.0,-310.45000000000005,939.0,1417.0,-478.0,-1,-0.6666666666666666,-0.2,-0.2,-0.5625,-0.382716049382716,-0.28515625,-0.3333333333333333,-0.4,-0.4,0.0625,-0.13580246913580254,-0.18359375,-0.3333333333333333,0.2,0.2,-0.625,-0.24691358024691343,-0.1015625
326,2024-03-26,Yemen,United Arab Emirates,0.0,3.0,FIFA World Cup qualification,Khobar,Saudi Arabia,1,2024,0,1,327,2024-02-15,151.0,152.0,1.0,1027.94,1027.94,2024-02-15,69.0,64.0,-5.0,1355.55,1364.46,-82.0,-327.6099999999999,1101.0,1504.0,-403.0,-1,-0.3333333333333333,0.0,0.0,-0.3125,-0.06172839506172827,0.11328125,0.3333333333333333,0.2,0.14285714285714285,0.4140625,0.3263222069806432,0.311065673828125,-0.6666666666666666,-0.2,-0.14285714285714285,-0.7265625,-0.38805060204237146,-0.197784423828125
327,2024-03-26,Bahrain,Nepal,3.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,0,2024,0,1,328,2024-02-15,82.0,86.0,4.0,1297.32,1277.29,2024-02-15,175.0,175.0,0.0,948.05,948.05,93.0,349.27,1461.0,894.0,567.0,1,0.3333333333333333,-0.2,0.0,0.3125,0.22633744855967078,0.255859375,-1.0,-0.4,-0.4,-0.8125,-0.6049382716049382,-0.47265625,1.3333333333333333,0.2,0.4,1.125,0.8312757201646089,0.728515625
328,2024-03-26,Jordan,Pakistan,7.0,0.0,FIFA World Cup qualification,Amman,Jordan,0,2024,0,1,329,2024-02-15,70.0,87.0,17.0,1343.6,1272.63,2024-02-15,195.0,195.0,0.0,856.54,856.54,125.0,487.06,1503.0,828.0,675.0,1,0.3333333333333333,0.6,0.2857142857142857,0.455078125,0.3864756388761875,0.3367118835449219,-1.0,-0.4,-0.4,-0.8125,-0.6049382716049382,-0.47265625,1.3333333333333333,1.0,0.6857142857142857,1.267578125,0.9914139104811257,0.8093681335449219
329,2024-03-26,Vietnam,Indonesia,0.0,3.0,FIFA World Cup qualification,Hanoi,Vietnam,0,2024,0,1,330,2024-02-15,105.0,94.0,-11.0,1194.58,1235.58,2024-02-15,142.0,146.0,4.0,1072.66,1064.01,37.0,121.91999999999985,1318.0,1297.0,21.0,-1,-1.0,-0.6,-0.5714285714285714,-0.9140625,-0.7853985672915713,-0.715728759765625,-0.3333333333333333,-0.4,-0.2857142857142857,0.0625,-0.0919067215363512,-0.06494140625,-0.6666666666666667,-0.19999999999999996,-0.2857142857142857,-0.9765625,-0.6934918457552202,-0.650787353515625
330,2024-03-26,Syria,Myanmar,7.0,0.0,FIFA World Cup qualification,Dammam,Saudi Arabia,1,2024,0,1,331,2024-02-15,89.0,91.0,2.0,1265.51,1245.27,2024-02-15,162.0,162.0,0.0,1000.46,1000.46,73.0,265.04999999999995,1444.0,926.0,518.0,1,-0.3333333333333333,-0.4,-0.14285714285714285,-0.140625,-0.18960524310318552,-0.227142333984375,-0.6666666666666666,-0.2,-0.2,-0.3125,-0.1728395061728394,-0.01171875,0.3333333333333333,-0.2,0.05714285714285716,0.171875,-0.01676573693034611,-0.215423583984375
331,2024-03-26,Turkmenistan,Iran,0.0,1.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,0,2024,0,1,332,2024-02-15,141.0,141.0,0.0,1078.25,1078.25,2024-02-15,20.0,21.0,1.0,1608.23,1565.08,-121.0,-529.98,1216.0,1827.0,-611.0,-1,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.75,-0.7777777777777778,-0.8125,0.3333333333333333,0.4,0.5714285714285714,0.4310302734375,0.4088065383656051,0.41562173515558243,-1.0,-1.0666666666666667,-1.2380952380952381,-1.1810302734375,-1.1865843161433829,-1.2281217351555824
332,2024-03-26,Uzbekistan,Hong Kong,3.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,0,2024,0,1,333,2024-02-15,66.0,68.0,2.0,1376.5,1345.26,2022-03-31,147.0,148.0,1.0,1053.39,1053.39,81.0,323.1099999999999,1643.0,1060.0,583.0,1,0.6666666666666666,0.6,0.42857142857142855,0.6640625,0.6058527663465935,0.60321044921875,-0.6666666666666666,-0.8,-0.5,-0.8125,-0.5884773662551439,-0.384765625,1.3333333333333333,1.4,0.9285714285714286,1.4765625,1.1943301326017375,0.98797607421875
333,2024-03-26,Malaysia,Oman,0.0,2.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,0,2024,0,1,334,2024-02-15,132.0,130.0,-2.0,1110.17,1122.87,2024-02-15,80.0,74.0,-6.0,1307.6,1324.89,-52.0,-197.42999999999984,1285.0,1526.0,-241.0,-1,-0.6666666666666666,0.0,0.0,-0.5,-0.185185185185185,0.03125,-0.3333333333333333,0.2,0.2857142857142857,0.2265625,0.11294010059442151,0.03228759765625,-0.3333333333333333,-0.2,-0.2857142857142857,-0.7265625,-0.2981252857796065,-0.00103759765625
334,2024-03-26,Kyrgyzstan,Taiwan,5.0,1.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,0,2024,0,1,335,2024-02-15,104.0,98.0,-6.0,1196.97,1224.14,2024-02-15,153.0,154.0,1.0,1023.93,1023.93,49.0,173.04000000000008,1266.0,912.0,354.0,1,0.3333333333333333,0.0,0.0,0.25,-0.03703703703703717,-0.21875,-1.0,-0.2,-0.2,-0.75,-0.4074074074074072,-0.15625,1.3333333333333333,0.2,0.2,1.0,0.3703703703703701,-0.0625
335,2024-03-26,China PR,Singapore,4.0,1.0,FIFA World Cup qualification,Tianjin,China PR,0,2024,0,1,336,2024-02-15,88.0,79.0,-9.0,1273.78,1299.49,2024-02-15,156.0,156.0,0.0,1020.5,1020.5,68.0,253.28,1400.0,1127.0,273.0,1,-0.6666666666666666,-0.4,-0.42857142857142855,-0.359375,-0.4252400548696845,-0.479736328125,-0.6666666666666666,0.0,0.0,-0.25,-0.07407407407407395,0.09375,0.0,-0.4,-0.42857142857142855,-0.109375,-0.35116598079561057,-0.573486328125
336,2024-03-26,Thailand,South Korea,0.0,3.0,FIFA World Cup qualification,Bangkok,Thailand,0,2024,0,1,337,2024-02-15,101.0,113.0,12.0,1206.72,1176.75,2024-02-15,22.0,23.0,1.0,1566.21,1550.65,-79.0,-359.49,1437.0,1799.0,-362.0,-1,-0.3333333333333333,-0.2,-0.2,-0.25,-0.3209876543209877,-0.3984375,0.0,0.0,0.14285714285714285,-0.112060546875,-0.01732605835413104,0.052645884454250336,-0.3333333333333333,-0.2,-0.34285714285714286,-0.137939453125,-0.30366159596685666,-0.45108338445425034
337,2024-03-26,Philippines,Iraq,0.0,5.0,FIFA World Cup qualification,Manila,Philippines,0,2024,0,1,338,2024-02-15,139.0,140.0,1.0,1086.17,1086.17,2024-02-15,59.0,63.0,4.0,1409.44,1365.98,-80.0,-323.27,1052.0,1621.0,-569.0,-1,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.75,-0.7777777777777778,-0.8125,0.3333333333333333,0.6,0.7142857142857143,0.4931640625,0.4926925096106623,0.46023082733154297,-1.0,-1.2666666666666666,-1.380952380952381,-1.2431640625,-1.2704702873884401,-1.272730827331543
338,2024-03-26,Kuwait,Qatar,1.0,2.0,FIFA World Cup qualification,Al Farwaniyah,Kuwait,0,2024,0,1,339,2024-02-15,137.0,136.0,-1.0,1094.05,1098.07,2024-02-15,37.0,58.0,21.0,1499.34,1407.3,-100.0,-405.29,1340.0,1534.0,-194.0,-1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.5,-0.5555555555555556,-0.625,1.0,0.8,0.8571428571428571,0.935546875,0.8665515080695693,0.7819042205810547,-1.3333333333333333,-1.1333333333333333,-1.1904761904761905,-1.435546875,-1.4221070636251247,-1.4069042205810547
339,2024-03-26,India,Afghanistan,1.0,2.0,FIFA World Cup qualification,Guwahati,India,0,2024,0,1,340,2024-02-15,117.0,102.0,-15.0,1165.17,1200.8,2024-02-15,158.0,158.0,0.0,1017.68,1017.68,41.0,147.49000000000012,1228.0,1085.0,143.0,-1,-0.6666666666666666,-0.4,-0.4,-0.375,-0.27160493827160487,-0.1171875,-0.6666666666666666,0.0,0.0,-0.25,-0.07407407407407395,0.09375,0.0,-0.4,-0.4,-0.125,-0.1975308641975309,-0.2109375
340,2024-06-05,Suriname,Saint Vincent and the Grenadines,4.0,1.0,FIFA World Cup qualification,Paramaribo,Suriname,0,2024,0,1,341,2024-04-04,144.0,144.0,0.0,1071.85,1071.85,2024-04-04,173.0,173.0,0.0,953.47,953.47,29.0,118.37999999999988,1291.0,1037.0,254.0,1,,,,,,,,,,,,,,,,,,
341,2024-06-05,Guatemala,Dominica,6.0,0.0,FIFA World Cup qualification,Guatemala City,Guatemala,0,2024,0,1,342,2024-04-04,108.0,108.0,0.0,1188.28,1188.17,2024-04-04,180.0,180.0,0.0,922.25,922.25,72.0,266.03,1481.0,981.0,500.0,1,,,,,,,,,,,,,,,,,,
342,2024-06-05,Curaçao,Barbados,4.0,1.0,FIFA World Cup qualification,Willemstad,Curaçao,0,2024,0,1,343,2024-04-04,91.0,91.0,0.0,1262.48,1262.48,2024-04-04,177.0,178.0,1.0,943.8,943.8,86.0,318.68000000000006,1337.0,955.0,382.0,1,,,,,,,,,,,,,,,,,,
343,2024-06-05,Trinidad and Tobago,Grenada,2.0,2.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,0,2024,0,1,344,2024-04-04,98.0,96.0,-2.0,1220.65,1228.05,2024-04-04,174.0,174.0,0.0,950.99,950.99,76.0,269.6600000000001,1373.0,1107.0,266.0,0,,,,,,,,,,,,,,,,,,
344,2024-06-05,Antigua and Barbuda,Bermuda,1.0,1.0,FIFA World Cup qualification,Piggotts,Antigua and Barbuda,0,2024,0,1,345,2024-04-04,142.0,142.0,0.0,1072.66,1072.66,2024-04-04,170.0,171.0,1.0,974.3,972.36,28.0,98.36000000000011,1191.0,1175.0,16.0,0,,,,,,,,,,,,,,,,,,
345,2024-06-05,Nicaragua,Montserrat,4.0,1.0,FIFA World Cup qualification,Managua,Nicaragua,0,2024,0,1,346,2024-04-04,135.0,134.0,-1.0,1102.54,1104.26,2024-04-04,175.0,176.0,1.0,946.08,946.08,40.0,156.45999999999992,1344.0,1003.0,341.0,1,,,,,,,,,,,,,,,,,,
346,2024-06-05,Tunisia,Equatorial Guinea,1.0,0.0,FIFA World Cup qualification,Radès,Tunisia,0,2024,0,1,347,2024-04-04,41.0,41.0,0.0,1493.12,1491.15,2024-04-04,79.0,79.0,0.0,1308.03,1310.5,38.0,185.08999999999992,1738.0,1467.0,271.0,1,-0.3333333333333333,0.2,0.14285714285714285,-0.021484375,0.057105116090026976,0.13386154174804688,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333335,-0.5,0.0,0.5333333333333333,0.47619047619047616,-0.021484375,0.3904384494233605,0.6338615417480469
347,2024-06-05,Namibia,Liberia,1.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,1,2024,0,1,348,2024-04-04,106.0,107.0,1.0,1192.13,1192.13,2024-04-04,152.0,152.0,0.0,1029.58,1024.11,46.0,162.55000000000018,1414.0,1270.0,144.0,0,0.3333333333333333,0.5,0.5,0.0,0.3333333333333335,0.5,0.0,0.0,0.0,0.0,-0.3333333333333335,-0.5,0.3333333333333333,0.5,0.5,0.0,0.666666666666667,1.0
348,2024-06-05,Togo,South Sudan,1.0,1.0,FIFA World Cup qualification,Lomé,Togo,0,2024,0,1,349,2024-04-04,113.0,116.0,3.0,1170.34,1165.74,2024-04-04,167.0,166.0,-1.0,984.65,989.29,54.0,185.69,1319.0,1136.0,183.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.6666666666666667,-0.75,0.5,0.5,0.5,0.5,0.6666666666666667,0.75
349,2024-06-05,Sierra Leone,Djibouti,2.0,1.0,FIFA World Cup qualification,El Jadida,Morocco,1,2024,0,1,350,2024-04-04,126.0,126.0,0.0,1137.36,1137.36,2024-04-04,192.0,192.0,0.0,877.28,882.76,66.0,260.0799999999999,1333.0,752.0,581.0,1,-0.5,-0.5,-0.5,-0.5,-0.33333333333333326,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,0.6666666666666667,0.75
350,2024-06-05,Central African Republic,Chad,1.0,0.0,FIFA World Cup qualification,Oujda,Morocco,1,2024,0,1,351,2024-04-04,128.0,129.0,1.0,1128.17,1121.34,2024-04-04,176.0,181.0,5.0,945.92,920.37,48.0,182.2500000000001,1286.0,1178.0,108.0,1,-0.5,-0.5,-0.5,-0.5,-0.6666666666666667,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,0.33333333333333326,0.25
351,2024-06-06,Indonesia,Iraq,0.0,2.0,FIFA World Cup qualification,Jakarta,Indonesia,0,2024,0,1,352,2024-04-04,134.0,142.0,8.0,1102.7,1072.66,2024-04-04,58.0,59.0,1.0,1420.47,1409.44,-76.0,-317.77,1297.0,1621.0,-324.0,-1,0.3333333333333333,-0.2,-0.2857142857142857,0.53125,0.27206218564243245,0.2012939453125,0.3333333333333333,0.6,0.7142857142857143,0.74658203125,0.6617950064071082,0.5951731204986572,0.0,-0.8,-1.0,-0.21533203125,-0.38973282076467575,-0.3938791751861572
352,2024-06-06,Vietnam,Philippines,3.0,2.0,FIFA World Cup qualification,Hanoi,Vietnam,0,2024,0,1,353,2024-04-04,115.0,105.0,-10.0,1164.54,1194.58,2024-04-04,141.0,139.0,-2.0,1075.14,1086.17,26.0,89.39999999999986,1318.0,1052.0,266.0,1,-1.0,-1.0,-0.5714285714285714,-0.95703125,-0.8569323781943808,-0.7867965698242188,-0.6666666666666666,-0.75,-0.75,-0.875,-0.8518518518518519,-0.859375,-0.33333333333333337,-0.25,0.1785714285714286,-0.08203125,-0.005080526342528979,0.07257843017578125
353,2024-06-06,Jordan,Tajikistan,3.0,0.0,FIFA World Cup qualification,Amman,Jordan,0,2024,0,1,354,2024-04-04,71.0,70.0,-1.0,1350.21,1343.6,2024-04-04,99.0,99.0,0.0,1216.76,1218.89,28.0,133.45000000000005,1503.0,1380.0,123.0,1,0.3333333333333333,0.6,0.42857142857142855,0.7275390625,0.5909837592507916,0.5025339126586914,-0.6666666666666666,-0.4,-0.3333333333333333,-0.40625,-0.40329218106995884,-0.3544921875,1.0,1.0,0.7619047619047619,1.1337890625,0.9942759403207504,0.8570261001586914
354,2024-06-06,Pakistan,Saudi Arabia,0.0,3.0,FIFA World Cup qualification,Islamabad,Pakistan,0,2024,0,1,355,2024-04-04,195.0,195.0,0.0,849.94,856.54,2024-04-04,53.0,53.0,0.0,1443.53,1441.4,-142.0,-593.5899999999999,828.0,1586.0,-758.0,-1,-1.0,-0.6,-0.5,-0.90625,-0.736625514403292,-0.6044921875,0.3333333333333333,0.4,0.5714285714285714,0.306396484375,0.3704046586963035,0.39650972932577133,-1.3333333333333333,-1.0,-1.0714285714285714,-1.212646484375,-1.1070301730995955,-1.0010019168257713
355,2024-06-06,Nepal,United Arab Emirates,0.0,4.0,FIFA World Cup qualification,Dammam,Saudi Arabia,1,2024,0,1,356,2024-04-04,178.0,175.0,-3.0,937.84,948.05,2024-04-04,67.0,69.0,2.0,1366.45,1355.55,-111.0,-428.61,894.0,1504.0,-610.0,-1,-1.0,-0.6,-0.5,-0.90625,-0.736625514403292,-0.6044921875,0.3333333333333333,0.6,0.42857142857142855,0.70703125,0.5508814713204288,0.48329925537109375,-1.3333333333333333,-1.2,-0.9285714285714286,-1.61328125,-1.287506985723721,-1.0877914428710938
356,2024-06-06,El Salvador,Puerto Rico,0.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,0,2024,0,1,357,2024-04-04,81.0,81.0,0.0,1305.02,1306.14,2024-04-04,160.0,160.0,0.0,1006.35,1007.19,79.0,298.67,1483.0,1146.0,337.0,0,-0.6666666666666666,-0.4,-0.5,-0.8125,-0.7201646090534979,-0.701171875,,,,,,,,,,,,
